combo,run_label,trades,long_trades,short_trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,max_conc,same_bar_trades,active_leftover,blocked_by_cap,cap_removed,ruined,leverage,position_fraction,effective_notional_fraction,fee_per_side,base_combo,long_key,short_key,split_n,rank_metric,rank_by_final_return
lx2_sm2_L7_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,10.738908457676665,10.738908457676665,2.3250375667097813,108.16418723507132,52,236,0,0,True,False,7.0,0.0014285714285714286,0.01,0.0004,lx2_sm2,long_max2,short_main2,700,10.738908457676665,225
lx2_sm2_L10_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,10.738908457676665,10.738908457676665,2.3250375667097813,108.16418723507132,52,236,0,0,True,False,10.0,0.001,0.01,0.0004,lx2_sm2,long_max2,short_main2,1000,10.738908457676665,226
lx2_sx2_L1_SPLIT100,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,9.33904780285657,9.365619367385381,1.5023388287263089,107.72257720235213,30,111,0,0,True,False,1.0,0.01,0.01,0.0004,lx2_sx2,long_max2,short_max2,100,9.33904780285657,227
lx2_sx2_L2_SPLIT200,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,9.33904780285657,9.365619367385381,1.5023388287263089,107.72257720235213,30,111,0,0,True,False,2.0,0.005,0.01,0.0004,lx2_sx2,long_max2,short_max2,200,9.33904780285657,228
lx2_sx2_L3_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,9.33904780285657,9.365619367385381,1.5023388287263089,107.72257720235213,30,111,0,0,True,False,3.0,0.0033333333333333335,0.01,0.0004,lx2_sx2,long_max2,short_max2,300,9.33904780285657,229
lx2_sx2_L5_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,9.33904780285657,9.365619367385381,1.5023388287263089,107.72257720235213,30,111,0,0,True,False,5.0,0.002,0.01,0.0004,lx2_sx2,long_max2,short_max2,500,9.33904780285657,230
lx2_sx2_L7_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,9.33904780285657,9.365619367385381,1.5023388287263089,107.72257720235213,30,111,0,0,True,False,7.0,0.0014285714285714286,0.01,0.0004,lx2_sx2,long_max2,short_max2,700,9.33904780285657,231
lx2_sx2_L10_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,9.33904780285657,9.365619367385381,1.5023388287263089,107.72257720235213,30,111,0,0,True,False,10.0,0.001,0.01,0.0004,lx2_sx2,long_max2,short_max2,1000,9.33904780285657,232
lx2_sm2_L7_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,9.338779377486595,9.338779377486595,2.037263789007099,107.11126001788669,52,236,0,0,True,False,7.0,0.00125,0.00875,0.0004,lx2_sm2,long_max2,short_main2,800,9.338779377486595,233
lx2_sm2_L1_SPLIT125,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,8.506819666178988,8.506819666178988,1.8642100837127344,106.48402459244609,52,236,0,0,True,False,1.0,0.008,0.008,0.0004,lx2_sm2,long_max2,short_main2,125,8.506819666178988,234
lx2_sm2_L2_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,8.506819666178988,8.506819666178988,1.8642100837127344,106.48402459244609,52,236,0,0,True,False,2.0,0.004,0.008,0.0004,lx2_sm2,long_max2,short_main2,250,8.506819666178988,235
lx2_sx2_L7_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,8.130544977380794,8.15353752256318,1.3157369876678757,106.73052142590757,30,111,0,0,True,False,7.0,0.00125,0.00875,0.0004,lx2_sx2,long_max2,short_max2,800,8.130544977380794,236
lx2_sm2_L3_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,7.955536362986049,7.955536362986049,1.748678391446333,106.06774122623652,52,236,0,0,True,False,3.0,0.0025,0.0075,0.0004,lx2_sm2,long_max2,short_main2,400,7.955536362986049,237
lx2_sm2_L5_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,7.563398476928462,7.563398476928462,1.666076043922672,105.77131046287528,52,236,0,0,True,False,5.0,0.0014285714285714286,0.007142857142857143,0.0004,lx2_sm2,long_max2,short_main2,700,7.563398476928462,238
lx2_sx2_L1_SPLIT125,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,7.411191814985885,7.432073396372818,1.20361321804684,106.13900676055229,30,111,0,0,True,False,1.0,0.008,0.008,0.0004,lx2_sx2,long_max2,short_max2,125,7.411191814985885,239
lx2_sx2_L2_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,7.411191814985885,7.432073396372818,1.20361321804684,106.13900676055229,30,111,0,0,True,False,2.0,0.004,0.008,0.0004,lx2_sx2,long_max2,short_max2,250,7.411191814985885,240
lx2_sm2_L7_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,7.406923861394743,7.406923861394743,1.6330164926142032,105.65295108052858,52,236,0,0,True,False,7.0,0.001,0.007,0.0004,lx2_sm2,long_max2,short_main2,1000,7.406923861394743,241
lx2_sm2_L1_SPLIT150,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,7.0426599039059345,7.0426599039059345,1.5558361543274941,105.37725150056714,52,236,0,0,True,False,1.0,0.006666666666666667,0.006666666666666667,0.0004,lx2_sm2,long_max2,short_main2,150,7.0426599039059345,242
lx2_sm2_L2_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,7.0426599039059345,7.0426599039059345,1.5558361543274941,105.37725150056714,52,236,0,0,True,False,2.0,0.0033333333333333335,0.006666666666666667,0.0004,lx2_sm2,long_max2,short_main2,300,7.0426599039059345,243
lx2_sx2_L3_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,6.934003899165231,6.9534932090261625,1.1287961826031676,105.74620626052193,30,111,0,0,True,False,3.0,0.0025,0.0075,0.0004,lx2_sx2,long_max2,short_max2,400,6.934003899165231,244
lx2_sx2_L5_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,6.594317021642571,6.612819170662854,1.0753221827798427,105.46638787643376,30,111,0,0,True,False,5.0,0.0014285714285714286,0.007142857142857143,0.0004,lx2_sx2,long_max2,short_max2,700,6.594317021642571,245
lx2_sm2_L5_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,6.588986005013298,6.588986005013298,1.4592792024570258,105.0335551001323,52,236,0,0,True,False,5.0,0.00125,0.00625,0.0004,lx2_sm2,long_max2,short_main2,800,6.588986005013298,246
lx2_sx2_L7_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,6.458712666865463,6.47682165254162,1.0539248185329342,105.35463600316044,30,111,0,0,True,False,7.0,0.001,0.007,0.0004,lx2_sx2,long_max2,short_max2,1000,6.458712666865463,247
lx2_sm2_L3_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,6.317662179717609,6.317662179717609,1.4013015182063668,104.82783116547171,52,236,0,0,True,False,3.0,0.002,0.006,0.0004,lx2_sm2,long_max2,short_main2,500,6.317662179717609,248
lx2_sx2_L1_SPLIT150,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,6.142902182135734,6.160097554229549,1.0039803745799958,105.0942710091501,30,111,0,0,True,False,1.0,0.006666666666666667,0.006666666666666667,0.0004,lx2_sx2,long_max2,short_max2,150,6.142902182135734,249
lx2_sx2_L2_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,6.142902182135734,6.160097554229549,1.0039803745799958,105.0942710091501,30,111,0,0,True,False,2.0,0.0033333333333333335,0.006666666666666667,0.0004,lx2_sx2,long_max2,short_max2,300,6.142902182135734,250
lx2_sx2_L5_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,5.749317154400635,5.765377900751667,0.9415158235481159,104.76958013198063,30,111,0,0,True,False,5.0,0.00125,0.00625,0.0004,lx2_sx2,long_max2,short_max2,800,5.749317154400635,251
lx2_sx2_L3_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,5.513792934886452,5.529176832214011,0.9040189532698975,104.5751730724211,30,111,0,0,True,False,3.0,0.002,0.006,0.0004,lx2_sx2,long_max2,short_max2,500,5.513792934886452,252
lx2_sm2_L1_SPLIT200,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,5.238936986437759,5.238936986437759,1.1690640450293728,104.00862641275819,52,236,0,0,True,False,1.0,0.005,0.005,0.0004,lx2_sm2,long_max2,short_main2,200,5.238936986437759,253
lx2_sm2_L2_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,5.238936986437759,5.238936986437759,1.1690640450293728,104.00862641275819,52,236,0,0,True,False,2.0,0.0025,0.005,0.0004,lx2_sm2,long_max2,short_main2,400,5.238936986437759,254
lx2_sm2_L5_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,5.238936986437759,5.238936986437759,1.1690640450293728,104.00862641275819,52,236,0,0,True,False,5.0,0.001,0.005,0.0004,lx2_sm2,long_max2,short_main2,1000,5.238936986437759,255
lx2_sx2_L1_SPLIT200,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,4.576378206622911,4.589083962334328,0.7538953195314804,103.80059175360144,30,111,0,0,True,False,1.0,0.005,0.005,0.0004,lx2_sx2,long_max2,short_max2,200,4.576378206622911,256
lx2_sx2_L2_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,4.576378206622911,4.589083962334328,0.7538953195314804,103.80059175360144,30,111,0,0,True,False,2.0,0.0025,0.005,0.0004,lx2_sx2,long_max2,short_max2,400,4.576378206622911,257
lx2_sx2_L5_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,4.576378206622911,4.589083962334328,0.7538953195314804,103.80059175360144,30,111,0,0,True,False,5.0,0.001,0.005,0.0004,lx2_sx2,long_max2,short_max2,1000,4.576378206622911,258
lx2_sm2_L3_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,4.474816254739,4.474816254739,1.0028596193686923,103.42708051011059,52,236,0,0,True,False,3.0,0.0014285714285714286,0.004285714285714286,0.0004,lx2_sm2,long_max2,short_main2,700,4.474816254739,259
lx2_sm2_L1_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,4.170651493318189,4.170651493318189,0.9363029553888538,103.19529860473843,52,236,0,0,True,False,1.0,0.004,0.004,0.0004,lx2_sm2,long_max2,short_main2,250,4.170651493318189,260
lx2_sm2_L2_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,4.170651493318189,4.170651493318189,0.9363029553888538,103.19529860473843,52,236,0,0,True,False,2.0,0.002,0.004,0.0004,lx2_sm2,long_max2,short_main2,500,4.170651493318189,261
lx2_sx2_L3_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,3.911361200370278,3.9221824328922184,0.6465306570384399,103.25029366400015,30,111,0,0,True,False,3.0,0.0014285714285714286,0.004285714285714286,0.0004,lx2_sx2,long_max2,short_max2,700,3.911361200370278,262
lx2_sm2_L3_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,3.9052000608549964,3.9052000608549964,0.878030736714024,102.99288046727649,52,236,0,0,True,False,3.0,0.00125,0.00375,0.0004,lx2_sm2,long_max2,short_main2,800,3.9052000608549964,263
lx2_sx2_L1_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,3.646414425820188,3.6564884313878387,0.6035536141875184,103.03086594912033,30,111,0,0,True,False,1.0,0.004,0.004,0.0004,lx2_sx2,long_max2,short_max2,250,3.646414425820188,264
lx2_sx2_L2_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,3.646414425820188,3.6564884313878387,0.6035536141875184,103.03086594912033,30,111,0,0,True,False,2.0,0.002,0.004,0.0004,lx2_sx2,long_max2,short_max2,500,3.646414425820188,265
lx2_sm2_L1_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,3.4642135815871056,3.4642135815871056,0.7808374446359636,102.65632626014394,52,236,0,0,True,False,1.0,0.0033333333333333335,0.0033333333333333335,0.0004,lx2_sm2,long_max2,short_main2,300,3.4642135815871056,266
lx2_sx2_L3_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,3.4150813901836496,3.424504642321091,0.5659340786015008,102.83919012492541,30,111,0,0,True,False,3.0,0.00125,0.00375,0.0004,lx2_sx2,long_max2,short_max2,800,3.4150813901836496,267
lx2_sm2_L3_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,3.1127097517017255,3.1127097517017255,0.7030171293564393,102.38780973960367,52,236,0,0,True,False,3.0,0.001,0.003,0.0004,lx2_sm2,long_max2,short_main2,1000,3.1127097517017255,268
lx2_sx2_L1_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,3.0305514530901467,3.038896459811813,0.5032045098566726,102.52040008591949,30,111,0,0,True,False,1.0,0.0033333333333333335,0.0033333333333333335,0.0004,lx2_sx2,long_max2,short_max2,300,3.0305514530901467,269
lx2_sm2_L2_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,2.96241404858566,2.96241404858566,0.6696476817532755,102.2729286298321,52,236,0,0,True,False,2.0,0.0014285714285714286,0.002857142857142857,0.0004,lx2_sm2,long_max2,short_main2,700,2.96241404858566,270
lx2_sx2_L3_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,2.723847890276243,2.7313359872381815,0.4529935337034914,102.26596967812878,30,111,0,0,True,False,3.0,0.001,0.003,0.0004,lx2_sx2,long_max2,short_max2,1000,2.723847890276243,271
lx2_sx2_L2_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,2.592653412482182,2.599775804271598,0.43146710651869563,102.15709152031424,30,111,0,0,True,False,2.0,0.0014285714285714286,0.002857142857142857,0.0004,lx2_sx2,long_max2,short_max2,700,2.592653412482182,272
lx2_sm2_L1_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,2.5875880316438504,2.5875880316438504,0.5861770896030691,101.98624309382598,52,236,0,0,True,False,1.0,0.0025,0.0025,0.0004,lx2_sm2,long_max2,short_main2,400,2.5875880316438504,273
lx2_sm2_L2_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,2.5875880316438504,2.5875880316438504,0.5861770896030691,101.98624309382598,52,236,0,0,True,False,2.0,0.00125,0.0025,0.0004,lx2_sm2,long_max2,short_main2,800,2.5875880316438504,274
lx2_sx2_L1_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,2.2653219038346384,2.2715340666614514,0.377631507819018,101.88532453049588,30,111,0,0,True,False,1.0,0.0025,0.0025,0.0004,lx2_sx2,long_max2,short_max2,400,2.2653219038346384,275
lx2_sx2_L2_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,2.2653219038346384,2.2715340666614514,0.377631507819018,101.88532453049588,30,111,0,0,True,False,2.0,0.00125,0.0025,0.0004,lx2_sx2,long_max2,short_max2,800,2.2653219038346384,276
lx2_sm2_L1_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,2.065016645671003,2.065016645671003,0.469205444765322,101.58612203036888,52,236,0,0,True,False,1.0,0.002,0.002,0.0004,lx2_sm2,long_max2,short_main2,500,2.065016645671003,277
lx2_sm2_L2_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,2.065016645671003,2.065016645671003,0.469205444765322,101.58612203036888,52,236,0,0,True,False,2.0,0.001,0.002,0.0004,lx2_sm2,long_max2,short_main2,1000,2.065016645671003,278
lx2_sx2_L1_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,1.8086252497401478,1.8135727349821051,0.3022147741420014,101.50587707609517,30,111,0,0,True,False,1.0,0.002,0.002,0.0004,lx2_sx2,long_max2,short_max2,500,1.8086252497401478,279
lx2_sx2_L2_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,1.8086252497401478,1.8135727349821051,0.3022147741420014,101.50587707609517,30,111,0,0,True,False,2.0,0.001,0.002,0.0004,lx2_sx2,long_max2,short_max2,1000,1.8086252497401478,280
lx2_sm2_L1_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,1.4708999786835264,1.4708999786835264,0.335362235465567,101.13060490016798,52,236,0,0,True,False,1.0,0.0014285714285714286,0.0014285714285714286,0.0004,lx2_sm2,long_max2,short_main2,700,1.4708999786835264,281
lx2_sx2_L1_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,1.2889177317027212,1.2924335683936583,0.21595718341205836,101.07368528184982,30,111,0,0,True,False,1.0,0.0014285714285714286,0.0014285714285714286,0.0004,lx2_sx2,long_max2,short_max2,700,1.2889177317027212,282
lx2_sm2_L1_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,1.2859157311245983,1.2859157311245983,0.29350091032029013,100.98864064642751,52,236,0,0,True,False,1.0,0.00125,0.00125,0.0004,lx2_sm2,long_max2,short_main2,800,1.2859157311245983,283
lx2_sx2_L1_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,1.126995804310038,1.1300672321564287,0.18898701325817058,100.9389445385884,30,111,0,0,True,False,1.0,0.00125,0.00125,0.0004,lx2_sx2,long_max2,short_max2,800,1.126995804310038,284
lx2_sm2_L1_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,1.027477885331396,1.027477885331396,0.23486677719907334,100.79019790393662,52,236,0,0,True,False,1.0,0.001,0.001,0.0004,lx2_sm2,long_max2,short_main2,1000,1.027477885331396,285
lx2_sx2_L1_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,0.9006935038462505,0.903145134840222,0.15121703115691787,100.75056239442335,30,111,0,0,True,False,1.0,0.001,0.001,0.0004,lx2_sx2,long_max2,short_max2,1000,0.9006935038462505,286
