strategy,side,axis,parent,group,entry,trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,parent_baseline_trades,parent_trade_ratio,name,quality_tag,dev_long,dev_short,rsi_long_max,rsi_short_min,stop_atr,rr,hold,cooldown,atrp_min,atrp_max,range20_max,vol_min,body_min,close_pos_long_min,close_pos_short_max,wick_min,ret3_floor,ret5_floor,ret10_floor,ret20_floor,ret3_ceil,ret5_ceil,ret10_ceil,ret20_ceil,trend_required,reclaim_required,anchor_required,breakout_bonus,absorb_bonus,be_r,trail_r,trail_atr,fail_bars,fail_pnl,post_loss_after,post_loss_bars,sym_dd_pct,sym_dd_bars,shock_lb,shock_ret5,shock_range,shock_close_pos
8V15_short_max_028_s42_rangeclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,40262,15409,24853,38.27181958173961,-72.64819844506869,0.0,99.4485020353735,0.5514979646265017,36505,1.102917408574168,8V15_short_max_028_s42_rangeclip,s42_rangeclip,0.0,0.033,0.0,78.0,1.9300000000000002,5.85,190,6,0.0014,0.08,0.258,0.8,0.025,0.0,0.79,0.99,-1.0,-1.0,-1.0,-1.0,0.119,0.174,0.246,0.345,False,False,True,0.0,0.0,1.3399999999999999,1.7,1.96,10,-1.06,3,8,0.07200000000000001,8,8,0.14300000000000002,0.157,0.93
8V15_short_max_010_s42_trail_guard,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,38271,13768,24503,35.975020250320085,-63.91197625172636,0.0,99.45287673502852,0.5471232649714719,36505,1.048376934666484,8V15_short_max_010_s42_trail_guard,s42_trail_guard,0.0,0.034,0.0,80.0,2.0,6.0,190,2,0.0014,0.088,0.286,0.8450000000000001,0.043,0.0,0.85,0.99,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.174,0.246,0.365,False,True,False,0.0,0.0,1.54,1.8399999999999999,1.7200000000000002,12,-0.7,3,14,0.048,6,8,0.107,0.125,0.93
8V15_short_max_018_s42_rangeclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,41836,15137,26699,36.18175733817765,-72.45823124537691,0.0,99.48193700231862,0.5180629976813789,36505,1.1460347897548282,8V15_short_max_018_s42_rangeclip,s42_rangeclip,0.0,0.033,0.0,78.0,1.9300000000000002,6.3,210,2,0.002,0.08399999999999999,0.27199999999999996,0.935,0.061,0.0,0.8200000000000001,1.15,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.15,0.278,0.38499999999999995,False,False,True,0.0,0.0,1.3399999999999999,2.12,1.84,10,-0.82,3,20,0.056,7,10,0.119,0.14100000000000001,0.93
8V15_short_main_042_s52_dev_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,45688,15952,29736,34.91507616879706,-78.90920529866396,0.0,99.49764486970784,0.5023551302921536,28017,1.6307242031623657,8V15_short_main_042_s52_dev_tight,s52_dev_tight,0.0,0.0335,0.0,78.0,1.875,6.15,200,2,0.0021,0.08199999999999999,0.268,0.97,0.07,0.0,0.825,1.25,-1.0,-1.0,-1.0,-1.0,0.098,0.16899999999999998,0.22,0.37,False,True,False,0.0,0.0,1.2000000000000002,2.07,1.55,9,-0.67,3,20,0.036,10,10,0.102,0.184,0.92
8V15_short_main_039_s52_hold_trim,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,44075,15819,28256,35.89109472490073,-70.88226785265974,0.0,99.5022696635466,0.4977303364534058,28017,1.573152014848128,8V15_short_main_039_s52_hold_trim,s52_hold_trim,0.0,0.0345,0.0,80.0,1.945,6.0,170,4,0.0021,0.086,0.28,0.9199999999999999,0.07,0.0,0.825,1.01,-1.0,-1.0,-1.0,-1.0,0.106,0.157,0.268,0.37,False,False,False,0.0,0.0,1.4000000000000001,1.93,2.0300000000000002,11,-0.67,3,17,0.036,9,7,0.102,0.16799999999999998,0.92
8V15_short_max_030_s42_trail_guard,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,38301,14439,23862,37.69875460170753,-64.83508463097897,0.0,99.50392081476679,0.4960791852332114,36505,1.049198739898644,8V15_short_max_030_s42_trail_guard,s42_trail_guard,0.0,0.034,0.0,80.0,2.0,5.85,210,2,0.002,0.08,0.258,0.8,0.025,0.0,0.88,1.15,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.186,0.246,0.345,False,True,False,0.0,0.0,1.54,1.7,1.96,12,-1.06,3,11,0.07200000000000001,8,10,0.14300000000000002,0.157,0.93
8V15_short_main_019_s52_hold_trim,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,44279,15957,28322,36.037399218591204,-70.39056545114939,0.0,99.53930052664336,0.4606994733566405,28017,1.5804333083485027,8V15_short_main_019_s52_hold_trim,s52_hold_trim,0.0,0.0345,0.0,80.0,1.945,6.15,150,4,0.0015,0.07799999999999999,0.256,0.97,0.09,0.0,0.79,0.85,-1.0,-1.0,-1.0,-1.0,0.106,0.145,0.268,0.39,False,False,False,0.0,0.0,1.4000000000000001,2.07,1.79,11,-0.91,3,20,0.048,7,5,0.126,0.136,0.92
8V15_short_max_050_s42_trail_guard,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,39000,13648,25352,34.9948717948718,-62.79121586293191,0.0,99.55517949987845,0.4448205001215566,36505,1.0683468018079716,8V15_short_max_050_s42_trail_guard,s42_trail_guard,0.0,0.034,0.0,80.0,2.0,6.449999999999999,170,2,0.0017,0.08399999999999999,0.27199999999999996,0.98,0.025,0.0,0.79,0.83,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.15,0.246,0.345,False,True,False,0.0,0.0,1.54,2.26,1.7200000000000002,12,-0.94,3,8,0.064,5,6,0.131,0.189,0.93
8V15_short_main_022_s52_dev_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,46210,16054,30156,34.74139796580827,-79.86404495205888,0.0,99.5610030571712,0.4389969428287954,28017,1.6493557482956775,8V15_short_main_022_s52_dev_tight,s52_dev_tight,0.0,0.0335,0.0,78.0,1.875,6.3,180,2,0.0015,0.07799999999999999,0.256,1.02,0.09,0.0,0.755,1.0899999999999999,-1.0,-1.0,-1.0,-1.0,0.098,0.157,0.22,0.39,False,True,False,0.0,0.0,1.2000000000000002,2.21,1.79,9,-0.91,3,23,0.048,7,8,0.126,0.152,0.92
8V15_short_main_009_s52_hold_trim,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,45330,16703,28627,36.84756232075888,-71.61953103346517,0.0,99.5741148547622,0.4258851452378032,28017,1.617946246921512,8V15_short_main_009_s52_hold_trim,s52_hold_trim,0.0,0.0345,0.0,80.0,1.945,5.8500000000000005,170,0,0.0021,0.08199999999999999,0.268,0.87,0.05,0.0,0.825,1.01,-1.0,-1.0,-1.0,-1.0,0.09,0.16899999999999998,0.236,0.35000000000000003,False,False,False,0.0,0.0,1.4000000000000001,1.79,1.67,11,-0.67,3,14,0.036,6,7,0.102,0.12,0.92
8V15_short_max_038_s42_rangeclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,44341,16002,28339,36.08849597438037,-73.73149691036976,0.0,99.5842223698796,0.41577763012040636,36505,1.2146555266401862,8V15_short_max_038_s42_rangeclip,s42_rangeclip,0.0,0.033,0.0,78.0,1.9300000000000002,6.1499999999999995,170,2,0.0017,0.092,0.3,0.89,0.061,0.0,0.85,0.83,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.162,0.278,0.38499999999999995,False,False,True,0.0,0.0,1.3399999999999999,1.98,2.08,10,-0.7,3,17,0.048,9,6,0.107,0.173,0.93
8V15_short_main_032_s52_dev_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,47073,16728,30345,35.53629469122427,-80.49471680455778,0.0,99.58516563593123,0.4148343640687724,28017,1.6801584752114787,8V15_short_main_032_s52_dev_tight,s52_dev_tight,0.0,0.0335,0.0,78.0,1.875,5.8500000000000005,160,6,0.0018,0.074,0.24400000000000002,0.87,0.05,0.0,0.86,0.9299999999999999,-1.0,-1.0,-1.0,-1.0,0.11399999999999999,0.181,0.252,0.35000000000000003,False,True,False,0.0,0.0,1.2000000000000002,1.79,1.9100000000000001,9,-0.55,3,11,0.03,8,6,0.09,0.16799999999999998,0.92
8V15_short_max_039_s42_hold_trim,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,42311,15091,27220,35.666847864621495,-67.69491269800956,0.0,99.58950868420612,0.41049131579388165,36505,1.1590467059306944,8V15_short_max_039_s42_hold_trim,s42_hold_trim,0.0,0.0335,0.0,79.0,1.965,6.1499999999999995,180,4,0.002,0.092,0.3,0.89,0.061,0.0,0.85,0.91,-1.0,-1.0,-1.0,-1.0,0.111,0.162,0.278,0.38499999999999995,False,True,False,0.0,0.0,1.44,1.98,2.08,11,-0.7,3,17,0.048,9,7,0.107,0.173,0.93
8V15_short_main_029_s52_hold_trim,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,45547,17580,27967,38.59749269984851,-73.3838891521617,0.0,99.62296902027245,0.37703097972755506,28017,1.6256915444194595,8V15_short_main_029_s52_hold_trim,s52_hold_trim,0.0,0.0345,0.0,80.0,1.945,5.7,190,0,0.0018,0.074,0.24400000000000002,0.82,0.03,0.0,0.86,1.17,-1.0,-1.0,-1.0,-1.0,0.09,0.181,0.236,0.33,False,False,False,0.0,0.0,1.4000000000000001,1.65,1.9100000000000001,11,-1.03,3,11,0.054,8,9,0.138,0.152,0.92
8V15_short_max_019_s42_hold_trim,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,42525,15208,27317,35.762492651381535,-68.92974408249243,0.0,99.63095920571908,0.3690407942809171,36505,1.164908916586769,8V15_short_max_019_s42_hold_trim,s42_hold_trim,0.0,0.0335,0.0,79.0,1.965,6.3,160,4,0.0014,0.08399999999999999,0.27199999999999996,0.935,0.07899999999999999,0.0,0.8200000000000001,0.75,-1.0,-1.0,-1.0,-1.0,0.111,0.15,0.278,0.40499999999999997,False,True,False,0.0,0.0,1.44,2.12,1.84,11,-0.94,3,20,0.064,7,5,0.131,0.14100000000000001,0.93
8V15_short_main_012_s52_dev_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,47509,16860,30649,35.488012797575195,-80.55518576327141,0.0,99.63238781447477,0.36761218552523456,28017,1.6957204554377698,8V15_short_main_012_s52_dev_tight,s52_dev_tight,0.0,0.0335,0.0,78.0,1.875,6.0,200,6,0.0021,0.08199999999999999,0.268,0.9199999999999999,0.05,0.0,0.825,1.25,-1.0,-1.0,-1.0,-1.0,0.11399999999999999,0.16899999999999998,0.252,0.35000000000000003,False,True,False,0.0,0.0,1.2000000000000002,1.93,1.67,9,-0.67,3,14,0.036,6,10,0.102,0.136,0.92
8V15_short_main_049_s52_hold_trim,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,46225,16503,29722,35.70146024878312,-72.3065639585359,0.0,99.65951018048487,0.3404898195151329,28017,1.6498911375236465,8V15_short_main_049_s52_hold_trim,s52_hold_trim,0.0,0.0345,0.0,80.0,1.945,6.3,150,0,0.0015,0.07799999999999999,0.256,1.02,0.03,0.0,0.79,0.85,-1.0,-1.0,-1.0,-1.0,0.09,0.145,0.236,0.33,False,False,False,0.0,0.0,1.4000000000000001,2.21,1.67,11,-0.91,3,8,0.048,5,5,0.126,0.184,0.92
8V15_short_max_008_s42_rangeclip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,45525,16710,28815,36.705107084019765,-75.24347904251356,0.0,99.66143110693082,0.3385688930691799,36505,1.2470894398027668,8V15_short_max_008_s42_rangeclip,s42_rangeclip,0.0,0.033,0.0,78.0,1.9300000000000002,6.0,170,6,0.0017,0.092,0.3,0.8450000000000001,0.043,0.0,0.85,0.83,-1.0,-1.0,-1.0,-1.0,0.119,0.162,0.246,0.365,False,False,True,0.0,0.0,1.3399999999999999,1.8399999999999999,1.6,10,-0.7,3,11,0.048,5,6,0.107,0.125,0.93
8V15_short_max_035_s42_mdd_clip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,45374,16196,29178,35.69445056640367,-68.85470389428193,0.0,99.66877815450965,0.33122184549034817,36505,1.2429530201342283,8V15_short_max_035_s42_mdd_clip,s42_mdd_clip,0.0,0.034,0.0,80.0,2.0,6.0,200,4,0.0017,0.092,0.3,0.8450000000000001,0.043,0.0,0.88,1.07,-1.0,-1.0,-1.0,-1.0,0.111,0.15,0.262,0.365,False,False,False,0.0,0.0,1.54,1.8399999999999999,2.08,12,-0.58,3,14,0.04,9,9,0.095,0.173,0.93
8V15_short_max_009_s42_hold_trim,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,43914,16003,27911,36.441681468324454,-70.41587506273062,0.0,99.67973997890076,0.320260021099239,36505,1.202958498835776,8V15_short_max_009_s42_hold_trim,s42_hold_trim,0.0,0.0335,0.0,79.0,1.965,6.0,180,0,0.002,0.088,0.286,0.8450000000000001,0.043,0.0,0.85,0.91,-1.0,-1.0,-1.0,-1.0,0.095,0.174,0.246,0.365,False,True,False,0.0,0.0,1.44,1.8399999999999999,1.7200000000000002,11,-0.7,3,14,0.048,6,7,0.107,0.125,0.93
8V15_short_main_043_s52_rsi_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,49997,17851,32146,35.704142248534914,-77.9039429071739,0.0,99.68378736690126,0.3162126330987447,28017,1.7845236820501837,8V15_short_main_043_s52_rsi_tight,s52_rsi_tight,0.0,0.034,0.0,79.0,1.9100000000000001,6.15,150,4,0.0015,0.08199999999999999,0.268,0.97,0.09,0.0,0.79,0.85,-1.0,-1.0,-1.0,-1.0,0.106,0.16899999999999998,0.22,0.39,False,False,False,0.0,0.0,1.3,2.07,1.55,10,-0.79,3,20,0.041999999999999996,10,5,0.11399999999999999,0.184,0.92
8V15_short_main_033_s52_rsi_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,50731,18282,32449,36.0371370562378,-79.36475844415631,0.0,99.68770177226678,0.3122982277332209,28017,1.8107220616054538,8V15_short_main_033_s52_rsi_tight,s52_rsi_tight,0.0,0.034,0.0,79.0,1.9100000000000001,5.8500000000000005,170,0,0.0021,0.086,0.28,0.87,0.05,0.0,0.86,1.01,-1.0,-1.0,-1.0,-1.0,0.09,0.145,0.252,0.35000000000000003,False,False,False,0.0,0.0,1.3,1.79,2.0300000000000002,10,-0.55,3,14,0.03,9,7,0.09,0.16799999999999998,0.92
8V15_short_main_002_s52_dev_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,48999,18168,30831,37.07830772056573,-81.68259592305456,0.0,99.69508273513881,0.3049172648611931,28017,1.7489024520826641,8V15_short_main_002_s52_dev_tight,s52_dev_tight,0.0,0.0335,0.0,78.0,1.875,5.7,160,2,0.0018,0.086,0.28,0.82,0.03,0.0,0.86,0.9299999999999999,-1.0,-1.0,-1.0,-1.0,0.098,0.145,0.22,0.33,False,True,False,0.0,0.0,1.2000000000000002,1.65,1.55,9,-0.55,3,8,0.03,5,6,0.09,0.12,0.92
8V15_short_max_045_s42_mdd_clip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,45647,16187,29460,35.46125703770237,-66.4232040651882,0.0,99.69666124447254,0.30333875552746026,36505,1.250431447746884,8V15_short_max_045_s42_mdd_clip,s42_mdd_clip,0.0,0.034,0.0,80.0,2.0,6.3,180,0,0.002,0.088,0.286,0.935,0.07899999999999999,0.0,0.8200000000000001,0.91,-1.0,-1.0,-1.0,-1.0,0.095,0.186,0.23,0.40499999999999997,False,False,False,0.0,0.0,1.54,2.12,1.6,12,-0.82,3,23,0.056,10,7,0.119,0.189,0.93
8V15_short_main_023_s52_rsi_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,50485,17920,32565,35.49569178964049,-78.73037146398788,0.0,99.71422113435455,0.2857788656454585,28017,1.8019416782667665,8V15_short_main_023_s52_rsi_tight,s52_rsi_tight,0.0,0.034,0.0,79.0,1.9100000000000001,6.3,190,4,0.0018,0.07799999999999999,0.256,1.02,0.09,0.0,0.755,1.17,-1.0,-1.0,-1.0,-1.0,0.106,0.157,0.22,0.39,False,False,False,0.0,0.0,1.3,2.21,1.79,10,-0.91,3,23,0.048,7,9,0.126,0.152,0.92
8V15_short_max_029_s42_hold_trim,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,44195,16853,27342,38.133272994682656,-71.35149757949719,0.0,99.72138258980317,0.2786174101968353,36505,1.210656074510341,8V15_short_max_029_s42_hold_trim,s42_hold_trim,0.0,0.0335,0.0,79.0,1.965,5.85,200,0,0.0017,0.08,0.258,0.8,0.025,0.0,0.88,1.07,-1.0,-1.0,-1.0,-1.0,0.095,0.186,0.246,0.345,False,True,False,0.0,0.0,1.44,1.7,1.96,11,-1.06,3,11,0.07200000000000001,8,9,0.14300000000000002,0.157,0.93
8V15_short_max_015_s42_mdd_clip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,46006,16473,29533,35.80619919140982,-67.54643149103141,0.0,99.72541674347691,0.27458325652308657,36505,1.260265717025065,8V15_short_max_015_s42_mdd_clip,s42_mdd_clip,0.0,0.034,0.0,80.0,2.0,6.1499999999999995,180,4,0.002,0.088,0.286,0.89,0.061,0.0,0.8200000000000001,0.91,-1.0,-1.0,-1.0,-1.0,0.111,0.186,0.262,0.38499999999999995,False,False,False,0.0,0.0,1.54,1.98,1.7200000000000002,12,-0.82,3,17,0.056,6,7,0.119,0.14100000000000001,0.93
8V15_short_max_005_s42_mdd_clip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,47124,17263,29861,36.63313810372634,-70.49701307278984,0.0,99.73290333854005,0.2670966614599424,36505,1.2908916586768935,8V15_short_max_005_s42_mdd_clip,s42_mdd_clip,0.0,0.034,0.0,80.0,2.0,5.85,200,0,0.0017,0.092,0.3,0.8,0.025,0.0,0.88,1.07,-1.0,-1.0,-1.0,-1.0,0.095,0.162,0.23,0.345,False,False,False,0.0,0.0,1.54,1.7,1.6,12,-0.58,3,11,0.04,5,9,0.095,0.125,0.93
8V15_short_main_013_s52_rsi_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,51869,18897,32972,36.43216564807496,-79.07298587603935,0.0,99.75496443593882,0.2450355640611801,28017,1.8513402577006817,8V15_short_main_013_s52_rsi_tight,s52_rsi_tight,0.0,0.034,0.0,79.0,1.9100000000000001,6.0,150,0,0.0015,0.08199999999999999,0.268,0.9199999999999999,0.07,0.0,0.825,0.85,-1.0,-1.0,-1.0,-1.0,0.09,0.181,0.252,0.37,False,False,False,0.0,0.0,1.3,1.93,1.67,10,-0.79,3,17,0.041999999999999996,6,5,0.11399999999999999,0.136,0.92
8V15_short_max_049_s42_hold_trim,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,44999,15974,29025,35.498566634814104,-71.04754722646689,0.0,99.75644333795704,0.24355666204296522,36505,1.2326804547322285,8V15_short_max_049_s42_hold_trim,s42_hold_trim,0.0,0.0335,0.0,79.0,1.965,6.449999999999999,160,0,0.0014,0.08399999999999999,0.27199999999999996,0.98,0.025,0.0,0.8200000000000001,0.75,-1.0,-1.0,-1.0,-1.0,0.095,0.15,0.246,0.345,False,True,False,0.0,0.0,1.44,2.26,1.7200000000000002,11,-0.94,3,8,0.064,5,5,0.131,0.189,0.93
8V15_short_max_025_s42_mdd_clip,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,47332,16855,30477,35.61015803262064,-68.68223701149907,0.0,99.79176395498443,0.20823604501556403,36505,1.2965895082865362,8V15_short_max_025_s42_mdd_clip,s42_mdd_clip,0.0,0.034,0.0,80.0,2.0,6.449999999999999,160,0,0.0014,0.08,0.258,0.98,0.025,0.0,0.79,0.75,-1.0,-1.0,-1.0,-1.0,0.095,0.174,0.23,0.345,False,False,False,0.0,0.0,1.54,2.26,1.96,12,-1.06,3,8,0.07200000000000001,8,5,0.14300000000000002,0.157,0.93
8V15_short_main_047_s52_volclip,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,56356,19676,36680,34.91376250975939,-85.0237742013587,0.0,99.79306067549835,0.20693932450164265,28017,2.011493022093729,8V15_short_main_047_s52_volclip,s52_volclip,0.0,0.0335,0.0,78.0,1.875,6.3,190,4,0.0018,0.08199999999999999,0.268,1.02,0.09,0.0,0.79,1.17,-1.0,-1.0,-1.0,-1.0,0.106,0.181,0.236,0.39,False,False,False,0.0,0.0,1.2000000000000002,2.21,1.55,9,-0.79,3,23,0.041999999999999996,10,9,0.11399999999999999,0.184,0.92
8V15_short_main_003_s52_rsi_tight,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,53353,20005,33348,37.49554851648455,-80.57762268830132,0.0,99.79569221249582,0.20430778750417655,28017,1.9043080986543883,8V15_short_main_003_s52_rsi_tight,s52_rsi_tight,0.0,0.034,0.0,79.0,1.9100000000000001,5.7,170,4,0.0021,0.086,0.28,0.82,0.03,0.0,0.86,1.01,-1.0,-1.0,-1.0,-1.0,0.106,0.145,0.22,0.33,False,False,False,0.0,0.0,1.3,1.65,1.55,10,-0.55,3,8,0.03,5,7,0.09,0.12,0.92
8V15_short_main_037_s52_volclip,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,57141,19761,37380,34.58287394340316,-84.56083893555494,0.0,99.80347898927431,0.19652101072569206,28017,2.0395117250240924,8V15_short_main_037_s52_volclip,s52_volclip,0.0,0.0335,0.0,78.0,1.875,6.0,150,0,0.0015,0.086,0.28,0.9199999999999999,0.07,0.0,0.825,0.85,-1.0,-1.0,-1.0,-1.0,0.09,0.157,0.268,0.37,False,False,False,0.0,0.0,1.2000000000000002,1.93,2.0300000000000002,9,-0.67,3,17,0.036,9,5,0.102,0.16799999999999998,0.92
8V15_short_max_042_s42_dev_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,52782,18630,34152,35.29612367852677,-81.8245259262196,0.0,99.81020692845864,0.18979307154135538,36505,1.4458841254622654,8V15_short_max_042_s42_dev_tight,s42_dev_tight,0.0,0.0325,0.0,77.0,1.895,6.3,210,2,0.002,0.088,0.286,0.935,0.061,0.0,0.85,1.15,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.174,0.23,0.38499999999999995,False,True,False,0.0,0.0,1.24,2.12,1.6,9,-0.7,3,20,0.048,10,10,0.107,0.189,0.93
8V15_short_main_017_s52_volclip,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,57813,20456,37357,35.38304533582412,-84.98630893903743,0.0,99.82401026763999,0.1759897323600046,28017,2.0634971624370917,8V15_short_main_017_s52_volclip,s52_volclip,0.0,0.0335,0.0,78.0,1.875,6.15,190,0,0.0018,0.07799999999999999,0.256,0.97,0.07,0.0,0.79,1.17,-1.0,-1.0,-1.0,-1.0,0.09,0.145,0.268,0.37,False,False,False,0.0,0.0,1.2000000000000002,2.07,1.79,9,-0.79,3,20,0.041999999999999996,7,9,0.11399999999999999,0.136,0.92
8V15_short_max_022_s42_dev_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,53496,18866,34630,35.26618812621504,-83.20549448269763,0.0,99.84317320764346,0.15682679235653474,36505,1.465443089987673,8V15_short_max_022_s42_dev_tight,s42_dev_tight,0.0,0.0325,0.0,77.0,1.895,6.449999999999999,190,2,0.0014,0.08399999999999999,0.27199999999999996,0.98,0.07899999999999999,0.0,0.79,0.99,-1.0,-1.0,-1.0,-1.0,0.10300000000000001,0.162,0.23,0.40499999999999997,False,True,False,0.0,0.0,1.24,2.26,1.84,9,-0.94,3,23,0.064,7,8,0.131,0.157,0.93
8V15_short_max_032_s42_dev_tight,short,short_max,short_only_reference_1x,parent_preserve_short_reference_1x,sx_parent_v42_overextension_reversion_reference,54187,19364,34823,35.73550851680292,-83.2678001088644,0.0,99.84445337762496,0.1555466223750468,36505,1.4843720038350912,8V15_short_max_032_s42_dev_tight,s42_dev_tight,0.0,0.0325,0.0,77.0,1.895,6.0,170,6,0.0017,0.08,0.258,0.8450000000000001,0.043,0.0,0.88,0.83,-1.0,-1.0,-1.0,-1.0,0.119,0.186,0.262,0.365,False,True,False,0.0,0.0,1.24,1.8399999999999999,1.96,9,-0.58,3,11,0.04,8,6,0.095,0.173,0.93
8V15_short_main_041_s52_dd_keep,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,63913,21994,41919,34.412404362179835,-89.51059147862387,0.0,99.8561411169629,0.1438588830370957,28017,2.281222115144377,8V15_short_main_041_s52_dd_keep,s52_dd_keep,0.0,0.033,0.0,77.0,1.84,6.15,190,0,0.0018,0.08199999999999999,0.268,0.97,0.07,0.0,0.825,1.17,-1.0,-1.0,-1.0,-1.0,0.09,0.16899999999999998,0.22,0.37,False,False,False,0.0,0.0,1.1,2.07,1.55,8,-0.67,3,20,0.036,10,9,0.102,0.184,0.92
8V15_short_main_046_s52_loss_brake,short,short_main,short_beh_dd_brake,parent_preserve_short_beh_dd_brake,sm_parent_v52_overextension_reversion_dd_brake,63399,21616,41783,34.0951750027603,-90.07259232108773,0.0,99.85851297034094,0.1414870296590598,28017,2.262876110932648,8V15_short_main_046_s52_loss_brake,s52_loss_brake,0.0,0.033,0.0,77.0,1.84,6.3,180,2,0.0015,0.08199999999999999,0.268,1.02,0.09,0.0,0.79,1.0899999999999999,-1.0,-1.0,-1.0,-1.0,0.098,0.181,0.236,0.39,False,False,False,0.0,0.0,1.1,2.21,1.55,8,-0.79,3,23,0.041999999999999996,10,8,0.11399999999999999,0.184,0.92
